Datetime,Open,High,Low,Close,TotalVolume
2020-06-18 17:00:00,9438.43,9444.0,9426.0,9433.54,2299716
2020-06-18 17:30:00,9433.54,9440.0,9423.87,9435.52,1810665
2020-06-18 18:00:00,9435.53,9483.85,9400.0,9410.0,8808477
2020-06-18 18:30:00,9410.0,9429.0,9373.3,9423.88,6290279
2020-06-18 19:00:00,9423.72,9449.96,9423.1,9447.8,3715238
2020-06-18 19:30:00,9448.0,9457.73,9427.02,9433.28,2691422
2020-06-18 20:00:00,9433.27,9440.0,9418.03,9427.51,1920882
2020-06-18 20:30:00,9427.5,9430.98,9415.8,9428.73,2190007
2020-06-18 21:00:00,9428.73,9442.49,9421.48,9422.0,1682103
2020-06-18 21:30:00,9422.01,9423.56,9394.23,9411.96,5452135
2020-06-18 22:00:00,9411.97,9412.0,9383.01,9398.74,3876137
2020-06-18 22:30:00,9398.92,9410.0,9385.0,9407.07,3405138
2020-06-18 23:00:00,9407.06,9429.0,9400.0,9425.62,3064588
2020-06-18 23:30:00,9425.63,9435.0,9416.19,9420.43,2476868
2020-06-19 00:00:00,9420.49,9425.0,9375.0,9383.56,5338961
2020-06-19 00:30:00,9383.91,9409.66,9371.0,9401.42,5072564
2020-06-19 01:00:00,9401.49,9405.39,9382.0,9395.74,1686144
2020-06-19 01:30:00,9395.74,9403.4,9387.03,9399.71,1298551
2020-06-19 02:00:00,9399.99,9415.5,9396.76,9400.14,1703884
2020-06-19 02:30:00,9400.13,9404.55,9393.0,9396.54,1050018
2020-06-19 03:00:00,9396.54,9399.99,9380.0,9392.9,1646270
2020-06-19 03:30:00,9392.89,9408.11,9329.7,9395.09,7734201
2020-06-19 04:00:00,9395.08,9410.82,9384.71,9391.51,2030587
2020-06-19 04:30:00,9391.5,9399.55,9365.0,9380.01,3065044
2020-06-19 05:00:00,9380.0,9380.01,9303.91,9341.0,10474309
2020-06-19 05:30:00,9341.0,9350.0,9272.41,9343.5,13002309
2020-06-19 06:00:00,9343.91,9386.66,9335.63,9365.24,5886299
2020-06-19 06:30:00,9365.22,9389.93,9352.6,9366.0,3234517
2020-06-19 07:00:00,9365.32,9378.99,9356.31,9375.38,1638484
2020-06-19 07:30:00,9375.37,9396.81,9364.42,9394.3,2750875
2020-06-19 08:00:00,9394.3,9410.0,9377.99,9381.59,4385601
2020-06-19 08:30:00,9381.99,9382.21,9345.86,9357.5,4142958
2020-06-19 09:00:00,9357.51,9372.0,9317.58,9365.31,4976004
2020-06-19 09:30:00,9365.43,9369.99,9340.0,9364.77,2574561
2020-06-19 10:00:00,9364.77,9375.0,9320.0,9320.0,4823276
2020-06-19 10:30:00,9320.29,9336.0,9300.0,9327.13,6362818
2020-06-19 11:00:00,9327.13,9336.91,9256.0,9272.46,7155217
2020-06-19 11:30:00,9272.61,9306.78,9260.0,9294.32,6621157
2020-06-19 12:00:00,9293.91,9296.34,9239.0,9268.73,8126217
2020-06-19 12:30:00,9268.73,9308.0,9254.37,9307.21,4834501
2020-06-19 13:00:00,9307.2,9325.53,9293.1,9300.0,4393305
2020-06-19 13:30:00,9299.99,9313.7,9295.0,9295.24,2490293
2020-06-19 14:00:00,9296.09,9323.0,9294.0,9320.27,2498943
2020-06-19 14:30:00,9320.5,9328.37,9306.0,9309.75,2561763
2020-06-19 15:00:00,9309.75,9317.68,9305.0,9305.89,1903954
2020-06-19 15:30:00,9305.88,9306.78,9284.0,9287.88,3604004
2020-06-19 16:00:00,9287.84,9297.0,9258.92,9294.99,6389017
2020-06-19 16:30:00,9295.0,9298.0,9270.08,9278.45,3455655
2020-06-19 17:00:00,9278.45,9319.0,9273.51,9310.29,5008544
2020-06-19 17:30:00,9310.28,9453.0,9310.28,9383.03,19355333
2020-06-19 18:00:00,9383.03,9393.0,9340.45,9359.23,6271961
2020-06-19 18:30:00,9359.24,9377.0,9352.91,9364.92,3337299
2020-06-19 19:00:00,9365.32,9391.36,9358.5,9387.06,4107343
2020-06-19 19:30:00,9387.06,9399.35,9370.03,9390.23,3356446
2020-06-19 20:00:00,9390.23,9392.0,9371.77,9382.26,2437084
2020-06-19 20:30:00,9382.37,9419.43,9379.0,9412.01,6055636
2020-06-19 21:00:00,9412.0,9417.01,9361.14,9379.51,5610857
2020-06-19 21:30:00,9379.5,9390.0,9360.01,9380.49,3345711
2020-06-19 22:00:00,9380.48,9400.0,9375.32,9387.35,3224098
2020-06-19 22:30:00,9387.35,9395.9,9365.0,9387.64,2647065
2020-06-19 23:00:00,9387.64,9387.64,9350.15,9358.9,3964622
2020-06-19 23:30:00,9359.27,9374.82,9345.34,9355.26,2700413
2020-06-20 00:00:00,9355.26,9377.5,9355.25,9377.15,1858767
2020-06-20 00:30:00,9377.15,9380.0,9319.15,9337.2,7676625
2020-06-20 01:00:00,9337.42,9342.0,9310.0,9338.01,5374284
2020-06-20 01:30:00,9338.43,9348.0,9303.53,9309.0,4004967
2020-06-20 02:00:00,9309.01,9327.99,9281.0,9310.4,5427262
2020-06-20 02:30:00,9310.3,9320.0,9290.6,9297.82,2913719
2020-06-20 03:00:00,9297.5,9340.0,9261.66,9319.86,9145917
2020-06-20 03:30:00,9320.62,9344.0,9308.19,9329.34,3070639
2020-06-20 04:00:00,9329.31,9336.11,9300.0,9302.89,2964913
2020-06-20 04:30:00,9303.11,9310.0,9257.0,9292.0,7872003
2020-06-20 05:00:00,9291.84,9320.12,9280.0,9320.12,2877755
2020-06-20 05:30:00,9320.12,9322.0,9290.01,9290.01,1672231
2020-06-20 06:00:00,9290.09,9340.0,9286.0,9329.71,2798425
2020-06-20 06:30:00,9329.7,9350.63,9320.02,9327.67,3310766
2020-06-20 07:00:00,9327.85,9332.97,9283.24,9296.5,3732462
2020-06-20 07:30:00,9296.49,9314.4,9286.25,9298.51,2433965
2020-06-20 08:00:00,9298.71,9315.99,9272.51,9307.0,4039304
2020-06-20 08:30:00,9307.0,9335.0,9291.66,9318.24,3663848
2020-06-20 09:00:00,9318.23,9330.03,9295.78,9298.01,2082913
2020-06-20 09:30:00,9298.0,9324.99,9283.34,9314.79,2572663
2020-06-20 10:00:00,9314.78,9320.0,9310.01,9310.01,1207177
2020-06-20 10:30:00,9310.01,9320.0,9301.0,9310.0,1621390
2020-06-20 11:00:00,9310.0,9320.0,9305.76,9316.55,952189
2020-06-20 11:30:00,9316.55,9345.05,9316.54,9337.1,3131156
2020-06-20 12:00:00,9337.32,9341.24,9320.01,9323.94,1302205
2020-06-20 12:30:00,9323.93,9327.78,9290.59,9304.58,3476139
2020-06-20 13:00:00,9304.77,9325.59,9304.0,9315.28,1746033
2020-06-20 13:30:00,9315.28,9326.0,9308.0,9312.0,1280377
2020-06-20 14:00:00,9311.99,9315.43,9305.0,9308.98,1314306
2020-06-20 14:30:00,9308.99,9329.25,9305.0,9312.28,1811516
2020-06-20 15:00:00,9312.28,9321.25,9308.0,9317.99,835439
2020-06-20 15:30:00,9318.0,9323.0,9305.0,9307.4,1190467
2020-06-20 16:00:00,9307.4,9311.58,9293.0,9298.05,1958320
2020-06-20 16:30:00,9298.05,9309.0,9286.01,9300.75,2625728
2020-06-20 17:00:00,9300.74,9306.12,9280.01,9285.0,3070276
2020-06-20 17:30:00,9284.5,9298.34,9273.0,9283.59,3978695
2020-06-20 18:00:00,9283.6,9301.94,9272.27,9287.99,3224140
2020-06-20 18:30:00,9287.94,9295.0,9279.0,9294.0,1856931
2020-06-20 19:00:00,9294.0,9294.0,9283.61,9289.92,1137249
2020-06-20 19:30:00,9289.91,9385.0,9165.0,9287.24,27350395
2020-06-20 20:00:00,9287.24,9328.34,9278.0,9320.01,6626895
2020-06-20 20:30:00,9320.0,9330.0,9296.0,9308.1,3780623
2020-06-20 21:00:00,9308.1,9317.8,9299.29,9300.46,1676434
2020-06-20 21:30:00,9300.46,9310.86,9281.0,9286.05,3278441
2020-06-20 22:00:00,9286.05,9295.73,9277.0,9285.63,2166440
2020-06-20 22:30:00,9285.66,9294.92,9278.0,9285.01,1777983
2020-06-20 23:00:00,9285.01,9293.85,9271.34,9282.01,2196086
2020-06-20 23:30:00,9282.0,9285.0,9230.16,9252.02,7790411
2020-06-21 00:00:00,9250.56,9270.0,9242.39,9256.0,3599985
2020-06-21 00:30:00,9256.39,9281.63,9235.83,9272.9,4266627
2020-06-21 01:00:00,9272.9,9276.77,9261.08,9263.54,1431598
2020-06-21 01:30:00,9263.53,9280.5,9263.09,9266.3,1666313
2020-06-21 02:00:00,9266.75,9275.0,9263.5,9268.51,1044709
2020-06-21 02:30:00,9268.62,9276.0,9267.0,9270.0,1722486
2020-06-21 03:00:00,9270.0,9312.45,9269.99,9308.17,4622182
2020-06-21 03:30:00,9308.16,9314.99,9287.51,9293.01,3260858
2020-06-21 04:00:00,9293.0,9297.0,9280.0,9282.0,1065548
2020-06-21 04:30:00,9282.01,9314.0,9282.01,9311.51,2208668
2020-06-21 05:00:00,9311.51,9325.0,9301.2,9314.14,2748504
2020-06-21 05:30:00,9314.15,9350.0,9313.74,9327.14,4406047
2020-06-21 06:00:00,9327.13,9342.0,9313.0,9329.39,2640747
2020-06-21 06:30:00,9329.39,9394.29,9329.39,9381.0,8664961
2020-06-21 07:00:00,9381.01,9390.0,9360.11,9371.55,3757052
2020-06-21 07:30:00,9371.55,9374.44,9334.55,9355.89,3062922
2020-06-21 08:00:00,9355.98,9360.0,9343.08,9354.04,1610218
2020-06-21 08:30:00,9353.84,9374.84,9344.13,9358.41,3753029
2020-06-21 09:00:00,9357.93,9365.0,9337.94,9351.97,2301079
2020-06-21 09:30:00,9352.11,9374.09,9351.5,9364.47,2446937
2020-06-21 10:00:00,9364.47,9369.52,9350.0,9368.17,1772007
2020-06-21 10:30:00,9368.44,9397.85,9364.79,9374.34,5361677
2020-06-21 11:00:00,9374.33,9383.0,9358.0,9366.62,2854543
2020-06-21 11:30:00,9366.58,9373.96,9357.0,9363.0,1459821
2020-06-21 12:00:00,9362.99,9370.4,9357.0,9366.7,1068468
2020-06-21 12:30:00,9366.69,9374.05,9361.51,9367.77,1673057
2020-06-21 13:00:00,9367.92,9373.0,9363.98,9366.02,1041227
2020-06-21 13:30:00,9366.01,9384.0,9366.01,9370.99,1516203
2020-06-21 14:00:00,9370.95,9389.48,9369.06,9383.0,2080193
2020-06-21 14:30:00,9382.96,9420.47,9372.0,9375.16,5090475
2020-06-21 15:00:00,9375.16,9380.0,9366.56,9366.71,1471746
2020-06-21 15:30:00,9366.71,9377.19,9361.0,9371.51,2020586
2020-06-21 16:00:00,9371.51,9371.51,9356.75,9364.0,2116628
2020-06-21 16:30:00,9364.0,9369.05,9358.0,9366.01,1322376
2020-06-21 17:00:00,9366.0,9370.0,9355.33,9359.51,1893559
2020-06-21 17:30:00,9359.52,9377.0,9358.51,9367.56,1594254
2020-06-21 18:00:00,9367.56,9373.08,9360.42,9360.43,1223372
2020-06-21 18:30:00,9360.42,9362.0,9326.0,9348.59,4874297
2020-06-21 19:00:00,9348.59,9355.0,9335.98,9354.96,1696177
2020-06-21 19:30:00,9354.95,9355.36,9336.55,9346.01,1212460
2020-06-21 20:00:00,9346.01,9358.61,9346.0,9355.02,1279996
2020-06-21 20:30:00,9355.02,9359.72,9342.49,9342.83,1221128
2020-06-21 21:00:00,9342.82,9354.55,9338.76,9344.59,1242279
2020-06-21 21:30:00,9344.59,9344.6,9325.7,9336.08,2474062
2020-06-21 22:00:00,9336.08,9350.0,9336.08,9346.51,1365662
2020-06-21 22:30:00,9346.51,9353.29,9339.87,9340.16,1423133
2020-06-21 23:00:00,9340.17,9350.0,9329.83,9347.93,1422321
2020-06-21 23:30:00,9347.92,9356.83,9343.55,9348.42,1098924
2020-06-22 00:00:00,9348.19,9386.79,9347.22,9370.0,5042791
2020-06-22 00:30:00,9369.99,9375.0,9350.0,9363.23,2118264
2020-06-22 01:00:00,9363.22,9372.0,9341.02,9362.93,3817838
2020-06-22 01:30:00,9362.93,9364.18,9345.76,9351.3,1265585
2020-06-22 02:00:00,9351.3,9360.0,9342.16,9344.86,1391976
2020-06-22 02:30:00,9345.13,9347.34,9320.34,9332.55,3353845
2020-06-22 03:00:00,9332.55,9332.83,9306.0,9312.41,4907260
2020-06-22 03:30:00,9312.24,9336.63,9301.0,9332.33,2939649
2020-06-22 04:00:00,9332.33,9350.0,9322.2,9347.82,2355772
2020-06-22 04:30:00,9347.82,9349.0,9325.67,9328.08,1489966
2020-06-22 05:00:00,9328.0,9331.92,9305.23,9323.5,2808219
2020-06-22 05:30:00,9323.49,9336.65,9317.5,9328.85,1669071
2020-06-22 06:00:00,9328.72,9338.14,9320.4,9330.0,1142232
2020-06-22 06:30:00,9330.0,9330.0,9302.0,9313.35,3502046
2020-06-22 07:00:00,9313.18,9321.71,9282.73,9309.94,4454792
2020-06-22 07:30:00,9310.19,9314.0,9285.22,9297.01,2317630
2020-06-22 08:00:00,9297.0,9302.49,9279.0,9293.51,2650946
2020-06-22 08:30:00,9293.39,9335.0,9273.0,9326.26,5279928
2020-06-22 09:00:00,9326.14,9332.7,9311.51,9320.35,1565054
2020-06-22 09:30:00,9320.35,9337.0,9317.4,9333.92,1805899
2020-06-22 10:00:00,9333.93,9388.0,9330.43,9382.58,7701893
2020-06-22 10:30:00,9382.57,9394.43,9365.42,9373.48,5705957
2020-06-22 11:00:00,9373.44,9383.09,9362.21,9381.65,1665082
2020-06-22 11:30:00,9382.44,9390.54,9368.29,9373.45,2647686
2020-06-22 12:00:00,9373.45,9386.0,9367.0,9380.13,1814936
2020-06-22 12:30:00,9380.05,9402.22,9374.37,9377.57,5111713
2020-06-22 13:00:00,9377.77,9420.0,9370.0,9405.39,5226835
2020-06-22 13:30:00,9405.37,9450.0,9401.42,9420.37,9580811
2020-06-22 14:00:00,9420.37,9433.96,9411.0,9411.17,3582977
2020-06-22 14:30:00,9411.01,9429.13,9404.04,9408.74,2423979
2020-06-22 15:00:00,9408.75,9420.66,9401.32,9412.31,2388569
2020-06-22 15:30:00,9412.31,9428.57,9404.41,9425.85,1922090
2020-06-22 16:00:00,9425.85,9435.97,9415.3,9416.73,2843596
2020-06-22 16:30:00,9416.74,9430.0,9406.0,9408.98,2716580
2020-06-22 17:00:00,9408.99,9433.73,9405.51,9430.01,2666029
2020-06-22 17:30:00,9430.01,9433.5,9414.7,9417.52,2092462
2020-06-22 18:00:00,9417.51,9423.84,9408.03,9416.83,1691997
2020-06-22 18:30:00,9416.83,9433.0,9411.1,9421.0,2688584
2020-06-22 19:00:00,9421.0,9435.99,9421.0,9431.81,2236751
2020-06-22 19:30:00,9431.81,9443.44,9422.1,9427.0,3791353
2020-06-22 20:00:00,9426.89,9470.0,9425.0,9458.88,8655072
2020-06-22 20:30:00,9458.44,9477.99,9438.22,9475.0,5633651
2020-06-22 21:00:00,9475.01,9502.35,9462.89,9490.34,8253358
2020-06-22 21:30:00,9490.36,9508.0,9472.0,9482.3,6147016
2020-06-22 22:00:00,9483.04,9483.87,9451.0,9467.03,5415510
2020-06-22 22:30:00,9467.03,9479.63,9460.0,9467.53,2518045
2020-06-22 23:00:00,9467.47,9468.14,9455.0,9461.15,2652889
2020-06-22 23:30:00,9461.15,9478.0,9461.0,9472.96,2139402
2020-06-23 00:00:00,9472.93,9496.0,9467.27,9489.82,3246714
2020-06-23 00:30:00,9489.82,9539.16,9472.3,9528.11,13162353
2020-06-23 01:00:00,9528.11,9628.22,9527.34,9584.75,22311053
2020-06-23 01:30:00,9584.76,9611.58,9549.0,9587.59,10255021
2020-06-23 02:00:00,9587.6,9604.0,9575.01,9586.35,5054957
2020-06-23 02:30:00,9586.35,9596.0,9572.41,9578.5,3955940
2020-06-23 03:00:00,9578.62,9599.0,9573.0,9583.46,3595234
2020-06-23 03:30:00,9583.22,9592.8,9541.05,9561.76,5149799
2020-06-23 04:00:00,9562.0,9581.54,9551.0,9563.93,3075688
2020-06-23 04:30:00,9563.94,9592.0,9563.76,9586.63,2801773
2020-06-23 05:00:00,9586.63,9677.0,9583.78,9637.34,12315964
2020-06-23 05:30:00,9637.27,9795.0,9636.77,9700.1,29845079
2020-06-23 06:00:00,9700.23,9723.5,9671.01,9692.19,6340020
2020-06-23 06:30:00,9692.72,9693.02,9635.18,9662.75,7075231
2020-06-23 07:00:00,9662.36,9693.0,9637.0,9682.21,4962342
2020-06-23 07:30:00,9682.22,9688.0,9664.0,9686.48,4014894
2020-06-23 08:00:00,9686.49,9699.63,9666.9,9686.99,2833881
2020-06-23 08:30:00,9686.99,9723.23,9678.0,9679.23,5926173
2020-06-23 09:00:00,9679.07,9692.75,9665.0,9666.26,3819161
2020-06-23 09:30:00,9666.26,9678.65,9621.0,9634.36,7444400
2020-06-23 10:00:00,9634.32,9654.38,9612.0,9652.65,7170950
2020-06-23 10:30:00,9652.65,9659.94,9638.01,9640.3,3104388
2020-06-23 11:00:00,9640.29,9657.98,9626.99,9647.4,2709476
2020-06-23 11:30:00,9647.4,9652.0,9630.0,9643.0,2148438
2020-06-23 12:00:00,9643.0,9666.27,9633.78,9661.13,2773738
2020-06-23 12:30:00,9661.57,9661.57,9634.0,9645.94,2200509
2020-06-23 13:00:00,9645.94,9645.95,9632.06,9632.71,1564035
2020-06-23 13:30:00,9632.71,9643.0,9626.51,9637.6,1786257
2020-06-23 14:00:00,9637.6,9648.0,9627.94,9631.14,2209555
2020-06-23 14:30:00,9631.13,9643.0,9625.12,9629.38,1929097
2020-06-23 15:00:00,9629.72,9642.0,9625.0,9639.15,1431878
2020-06-23 15:30:00,9639.09,9654.0,9628.0,9646.35,2578788
2020-06-23 16:00:00,9646.35,9673.0,9641.5,9668.13,3614738
2020-06-23 16:30:00,9668.14,9669.34,9627.68,9635.17,6130959
2020-06-23 17:00:00,9635.02,9640.0,9585.48,9616.39,11982489
2020-06-23 17:30:00,9616.4,9624.47,9585.0,9602.95,4008513
2020-06-23 18:00:00,9602.96,9622.88,9591.96,9609.07,2802924
2020-06-23 18:30:00,9609.07,9614.71,9586.55,9609.86,3567396
2020-06-23 19:00:00,9609.91,9611.39,9590.0,9593.66,2056220
2020-06-23 19:30:00,9593.77,9640.38,9592.62,9633.66,3502749
2020-06-23 20:00:00,9633.67,9650.0,9624.23,9639.5,4473800
2020-06-23 20:30:00,9639.51,9655.0,9620.0,9648.68,4532243
2020-06-23 21:00:00,9648.69,9657.54,9628.67,9637.42,3522159
2020-06-23 21:30:00,9636.99,9645.5,9620.0,9644.49,3673344
2020-06-23 22:00:00,9644.48,9655.0,9636.0,9644.25,2931361
2020-06-23 22:30:00,9644.25,9674.13,9630.38,9664.43,4642503
2020-06-23 23:00:00,9664.4,9678.25,9642.62,9649.03,3919066
2020-06-23 23:30:00,9649.04,9675.0,9640.2,9666.52,2753232
2020-06-24 00:00:00,9666.52,9698.0,9661.6,9695.89,6162777
2020-06-24 00:30:00,9695.88,9700.0,9659.27,9667.0,5145565
2020-06-24 01:00:00,9667.0,9680.06,9656.08,9669.82,3282836
2020-06-24 01:30:00,9669.82,9678.29,9646.5,9659.06,2704399
2020-06-24 02:00:00,9659.01,9671.3,9650.34,9671.0,1719288
2020-06-24 02:30:00,9671.0,9674.22,9650.0,9664.44,2335379
2020-06-24 03:00:00,9664.44,9685.0,9655.78,9660.0,2970027
2020-06-24 03:30:00,9660.01,9669.11,9658.0,9666.0,913723
2020-06-24 04:00:00,9666.01,9675.14,9645.35,9647.05,2208206
2020-06-24 04:30:00,9647.05,9667.0,9640.72,9657.35,1862281
2020-06-24 05:00:00,9657.34,9664.22,9631.49,9634.66,1918235
2020-06-24 05:30:00,9634.66,9645.46,9592.74,9630.18,5475529
2020-06-24 06:00:00,9630.18,9653.13,9630.0,9644.19,1518646
2020-06-24 06:30:00,9644.13,9654.87,9640.04,9640.18,1013187
2020-06-24 07:00:00,9640.05,9656.0,9600.02,9617.53,4811212
2020-06-24 07:30:00,9617.36,9627.0,9603.37,9620.1,1856041
2020-06-24 08:00:00,9620.11,9633.05,9610.0,9631.66,1865629
2020-06-24 08:30:00,9631.65,9645.0,9621.66,9632.15,2189097
2020-06-24 09:00:00,9632.15,9652.99,9627.89,9634.67,2290487
2020-06-24 09:30:00,9634.66,9637.22,9619.72,9636.62,1114865
2020-06-24 10:00:00,9636.62,9658.75,9632.62,9652.91,2011565
2020-06-24 10:30:00,9652.91,9653.63,9643.53,9646.19,1391435
2020-06-24 11:00:00,9646.2,9670.9,9644.0,9667.05,2604465
2020-06-24 11:30:00,9667.05,9671.0,9650.0,9654.89,1714328
2020-06-24 12:00:00,9654.89,9659.86,9645.0,9657.09,974586
2020-06-24 12:30:00,9657.1,9663.98,9646.2,9655.95,805317
2020-06-24 13:00:00,9655.95,9678.0,9650.0,9658.72,2262346
2020-06-24 13:30:00,9658.72,9669.43,9646.6,9646.6,1865274
2020-06-24 14:00:00,9646.6,9664.08,9638.56,9656.51,2156892
2020-06-24 14:30:00,9656.5,9675.19,9651.0,9658.6,2996939
2020-06-24 15:00:00,9658.6,9669.34,9654.5,9661.97,1120912
2020-06-24 15:30:00,9661.96,9669.21,9603.34,9605.0,6731074
2020-06-24 16:00:00,9605.0,9623.51,9503.0,9519.0,23686376
2020-06-24 16:30:00,9518.88,9555.83,9490.0,9538.81,11993627
2020-06-24 17:00:00,9538.84,9543.6,9520.0,9525.32,3885050
2020-06-24 17:30:00,9525.31,9539.85,9500.0,9520.0,5121804
2020-06-24 18:00:00,9520.01,9537.98,9500.01,9533.0,4261579
2020-06-24 18:30:00,9533.0,9534.94,9510.35,9519.99,3261339
2020-06-24 19:00:00,9519.98,9527.66,9300.0,9384.16,33019514
2020-06-24 19:30:00,9384.16,9424.21,9370.0,9402.86,8926590
2020-06-24 20:00:00,9402.93,9402.93,9329.0,9337.26,12218667
2020-06-24 20:30:00,9337.27,9380.68,9257.76,9368.88,14025521
2020-06-24 21:00:00,9368.88,9414.22,9366.0,9396.34,6281114
2020-06-24 21:30:00,9396.33,9440.59,9387.04,9399.76,7903743
2020-06-24 22:00:00,9399.89,9412.26,9345.78,9355.29,7590710
2020-06-24 22:30:00,9355.28,9376.37,9330.0,9345.41,7627026
2020-06-24 23:00:00,9345.41,9354.0,9290.41,9300.2,11170835
2020-06-24 23:30:00,9300.2,9344.05,9278.69,9339.43,13671727
2020-06-25 00:00:00,9339.58,9339.6,9210.0,9255.47,21628463
2020-06-25 00:30:00,9255.48,9318.19,9244.9,9296.12,10502285
2020-06-25 01:00:00,9296.12,9324.52,9287.95,9308.56,6705978
2020-06-25 01:30:00,9308.56,9328.88,9303.5,9303.88,3636469
2020-06-25 02:00:00,9303.88,9310.67,9281.65,9309.04,4012990
2020-06-25 02:30:00,9309.04,9329.88,9294.6,9323.98,3842703
2020-06-25 03:00:00,9324.15,9339.53,9311.83,9313.45,2622613
2020-06-25 03:30:00,9313.45,9348.76,9313.44,9322.33,3710212
2020-06-25 04:00:00,9322.34,9325.39,9291.28,9301.79,3776590
2020-06-25 04:30:00,9301.79,9321.6,9287.0,9312.29,2563036
2020-06-25 05:00:00,9312.29,9324.0,9295.73,9302.49,1546076
2020-06-25 05:30:00,9302.56,9308.93,9230.0,9266.0,7513316
2020-06-25 06:00:00,9266.25,9282.49,9250.02,9275.0,4444328
2020-06-25 06:30:00,9274.99,9292.94,9274.18,9280.0,2787526
2020-06-25 07:00:00,9280.0,9298.99,9260.77,9298.71,2569651
2020-06-25 07:30:00,9298.72,9328.0,9293.34,9313.64,3812958
2020-06-25 08:00:00,9314.01,9320.0,9273.43,9298.4,7900253
2020-06-25 08:30:00,9298.78,9299.17,9268.85,9296.24,4168927
2020-06-25 09:00:00,9296.24,9297.02,9250.0,9272.61,3443225
2020-06-25 09:30:00,9272.61,9310.23,9272.6,9302.03,2180584
2020-06-25 10:00:00,9302.38,9303.8,9277.22,9278.99,1577573
2020-06-25 10:30:00,9278.98,9287.23,9242.16,9247.64,3410038
2020-06-25 11:00:00,9247.63,9270.0,9229.44,9257.95,3458149
2020-06-25 11:30:00,9257.64,9259.0,9090.0,9106.71,30150789
2020-06-25 12:00:00,9106.83,9121.0,9005.0,9099.65,24632532
2020-06-25 12:30:00,9099.65,9156.25,9089.24,9119.66,10180034
2020-06-25 13:00:00,9119.95,9139.0,9108.73,9110.87,3325743
2020-06-25 13:30:00,9110.87,9167.87,9096.27,9164.04,5183126
2020-06-25 14:00:00,9162.69,9195.7,9157.97,9176.0,7344722
2020-06-25 14:30:00,9176.0,9195.38,9160.92,9174.42,4436538
2020-06-25 15:00:00,9174.38,9192.9,9174.16,9180.85,2587157
2020-06-25 15:30:00,9180.84,9184.73,9137.64,9146.1,4526799
2020-06-25 16:00:00,9146.1,9183.1,9146.1,9169.44,2694805
2020-06-25 16:30:00,9169.44,9287.82,9169.44,9280.0,17371915
2020-06-25 17:00:00,9280.0,9333.12,9273.35,9297.9,10649131
2020-06-25 17:30:00,9297.9,9312.98,9271.24,9278.66,4467413
2020-06-25 18:00:00,9278.61,9287.77,9245.0,9254.45,5030720
2020-06-25 18:30:00,9254.98,9272.43,9245.0,9256.0,3867058
2020-06-25 19:00:00,9256.0,9280.01,9255.0,9265.79,2945179
2020-06-25 19:30:00,9265.78,9275.66,9250.59,9272.65,2073121
2020-06-25 20:00:00,9272.66,9295.0,9252.6,9253.21,3298739
2020-06-25 20:30:00,9253.42,9264.8,9169.52,9171.22,12973316
2020-06-25 21:00:00,9171.21,9213.0,9157.74,9184.0,7313065
2020-06-25 21:30:00,9184.0,9244.33,9165.84,9230.81,6469924
2020-06-25 22:00:00,9230.8,9234.93,9177.77,9191.12,5533312
2020-06-25 22:30:00,9191.11,9266.81,9190.17,9255.0,6563397
2020-06-25 23:00:00,9254.99,9266.81,9237.7,9246.0,4445556
2020-06-25 23:30:00,9246.01,9249.99,9221.19,9242.66,3483076
2020-06-26 00:00:00,9242.65,9243.09,9213.87,9235.45,3192678
2020-06-26 00:30:00,9235.44,9292.5,9207.64,9282.07,6903657
2020-06-26 01:00:00,9282.07,9292.5,9266.0,9284.85,5090920
2020-06-26 01:30:00,9284.85,9292.5,9268.63,9280.02,3436029
2020-06-26 02:00:00,9280.03,9280.03,9259.4,9278.4,2237705
2020-06-26 02:30:00,9278.4,9286.8,9244.0,9258.92,3309697
2020-06-26 03:00:00,9258.93,9261.05,9243.0,9248.0,2021235
2020-06-26 03:30:00,9247.6,9288.32,9234.0,9278.57,3689346
2020-06-26 04:00:00,9278.56,9290.0,9271.0,9280.0,2551287
2020-06-26 04:30:00,9280.0,9298.2,9272.65,9278.94,2279421
2020-06-26 05:00:00,9278.93,9283.25,9265.74,9270.18,1347930
2020-06-26 05:30:00,9270.18,9350.9,9268.33,9296.62,7621611
2020-06-26 06:00:00,9296.63,9309.99,9283.71,9300.65,2202066
2020-06-26 06:30:00,9300.66,9313.99,9230.17,9250.53,6404703
2020-06-26 07:00:00,9250.53,9266.0,9213.0,9257.32,6668127
2020-06-26 07:30:00,9257.32,9257.32,9232.08,9252.92,2023191
2020-06-26 08:00:00,9252.91,9263.0,9242.0,9246.75,1801236
2020-06-26 08:30:00,9246.75,9262.73,9181.26,9261.62,8796925
2020-06-26 09:00:00,9261.19,9289.0,9255.0,9280.67,3890909
2020-06-26 09:30:00,9280.67,9297.16,9261.41,9262.01,2271752
2020-06-26 10:00:00,9262.03,9282.76,9250.0,9254.98,2318511
2020-06-26 10:30:00,9255.0,9257.2,9236.0,9246.08,2188172
2020-06-26 11:00:00,9246.09,9262.0,9245.37,9259.71,1294456
2020-06-26 11:30:00,9259.7,9259.7,9226.32,9235.0,1976987
2020-06-26 12:00:00,9235.01,9250.0,9228.11,9241.99,1113642
2020-06-26 12:30:00,9241.99,9247.08,9225.74,9239.69,2083083
2020-06-26 13:00:00,9239.68,9268.05,9237.2,9253.4,1942544
